datetime,ask,bid
2012-02-07 11:56:00,13.2,13.1
2012-02-07 11:57:00,13.1,13.0
2012-02-07 11:58:00,13.3,13.2
2012-02-07 11:59:00,13.0,12.9
2012-02-07 12:00:00,13.0,12.9
2012-02-07 12:01:00,13.6,13.5
2012-02-07 12:02:00,13.8,13.7
2012-02-07 12:03:00,13.6,13.5
2012-02-07 12:04:00,13.5,13.4
2012-02-07 12:05:00,13.5,13.4
2012-02-07 12:06:00,13.9,13.8
2012-02-07 12:07:00,13.3,13.2
2012-02-07 12:08:00,13.3,13.2
2012-02-07 12:09:00,13.4,13.3
2012-02-07 12:10:00,13.4,13.3
2012-02-07 12:11:00,13.3,13.2
2012-02-07 12:12:00,12.9,12.8
2012-02-07 12:13:00,13.3,13.2
2012-02-07 12:14:00,13.3,13.2
2012-02-07 12:15:00,13.1,13.0
2012-02-07 12:16:00,13.3,13.2
2012-02-07 12:17:00,13.2,13.1
2012-02-07 12:18:00,13.1,13.0
2012-02-07 12:19:00,13.4,13.3
2012-02-07 12:20:00,12.7,12.6
2012-02-07 12:21:00,13.2,13.1
2012-02-07 12:22:00,13.4,13.3
2012-02-07 12:23:00,14.2,14.1
2012-02-07 12:24:00,14.7,14.6
2012-02-07 12:25:00,14.7,14.6
2012-02-07 12:26:00,14.5,14.4
2012-02-07 12:27:00,15.1,15.0
2012-02-07 12:28:00,15.0,14.9
2012-02-07 12:29:00,15.3,15.2
2012-02-07 12:30:00,15.3,15.2
2012-02-07 12:31:00,14.9,14.8
2012-02-07 12:32:00,15.3,15.2
2012-02-07 12:33:00,15.1,15.0
2012-02-07 12:34:00,15.1,15.0
2012-02-07 12:35:00,15.2,15.1
2012-02-07 12:36:00,15.5,15.4
2012-02-07 12:37:00,15.5,15.4
2012-02-07 12:38:00,15.7,15.6
2012-02-07 12:39:00,15.3,15.2
2012-02-07 12:40:00,15.2,15.1
2012-02-07 12:41:00,14.8,14.7
2012-02-07 12:42:00,14.8,14.7
2012-02-07 12:43:00,14.7,14.6
2012-02-07 12:44:00,14.5,14.4
2012-02-07 12:45:00,15.1,15.0
2012-02-07 12:46:00,15.0,14.9
2012-02-07 12:47:00,14.6,14.5
2012-02-07 12:48:00,14.5,14.4
2012-02-07 12:49:00,14.2,14.1
2012-02-07 12:50:00,14.0,13.9
2012-02-07 12:51:00,14.8,14.7
2012-02-07 12:52:00,15.1,15.0
2012-02-07 12:53:00,14.9,14.8
2012-02-07 12:54:00,15.2,15.1
2012-02-07 12:55:00,15.6,15.5
2012-02-07 12:56:00,15.5,15.4
2012-02-07 12:57:00,15.6,15.5
2012-02-07 12:58:00,16.3,16.2
2012-02-07 12:59:00,15.5,15.4
2012-02-07 13:00:00,15.5,15.4
2012-02-07 13:01:00,15.8,15.7
2012-02-07 13:02:00,15.2,15.1
2012-02-07 13:03:00,15.3,15.2
2012-02-07 13:04:00,15.6,15.5
2012-02-07 13:05:00,15.9,15.8
2012-02-07 13:06:00,15.8,15.7
2012-02-07 13:07:00,16.3,16.2
2012-02-07 13:08:00,16.3,16.2
2012-02-07 13:09:00,16.6,16.5
2012-02-07 13:10:00,16.2,16.1
2012-02-07 13:11:00,16.2,16.1
2012-02-07 13:12:00,16.5,16.400000000000002
2012-02-07 13:13:00,16.400000000000002,16.3
2012-02-07 13:14:00,16.1,16.0
2012-02-07 13:15:00,16.3,16.2
2012-02-07 13:16:00,16.900000000000002,16.8
2012-02-07 13:17:00,17.3,17.2
2012-02-07 13:18:00,17.0,16.900000000000002
2012-02-07 13:19:00,18.0,17.900000000000006
2012-02-07 13:20:00,18.1,18.0
2012-02-07 13:21:00,18.0,17.900000000000006
2012-02-07 13:22:00,18.4,18.3
2012-02-07 13:23:00,18.5,18.4
2012-02-07 13:24:00,18.4,18.3
2012-02-07 13:25:00,18.4,18.3
2012-02-07 13:26:00,18.1,18.0
2012-02-07 13:27:00,17.5,17.400000000000002
2012-02-07 13:28:00,17.6,17.5
2012-02-07 13:29:00,17.2,17.1
2012-02-07 13:30:00,17.900000000000006,17.8
2012-02-07 13:31:00,17.900000000000006,17.8
2012-02-07 13:32:00,17.7,17.6
2012-02-07 13:33:00,18.3,18.2
2012-02-07 13:34:00,18.7,18.6
2012-02-07 13:35:00,18.7,18.6
2012-02-07 13:36:00,18.2,18.1
2012-02-07 13:37:00,18.5,18.4
2012-02-07 13:38:00,18.3,18.2
2012-02-07 13:39:00,18.5,18.4
2012-02-07 13:40:00,18.2,18.1
2012-02-07 13:41:00,17.8,17.7
2012-02-07 13:42:00,17.900000000000006,17.8
2012-02-07 13:43:00,17.7,17.6
2012-02-07 13:44:00,17.8,17.7
2012-02-07 13:45:00,18.4,18.3
2012-02-07 13:46:00,19.200000000000006,19.1
2012-02-07 13:47:00,19.5,19.4
2012-02-07 13:48:00,19.4,19.3
2012-02-07 13:49:00,19.700000000000006,19.6
2012-02-07 13:50:00,20.4,20.3
2012-02-07 13:51:00,20.4,20.3
2012-02-07 13:52:00,19.700000000000006,19.6
2012-02-07 13:53:00,19.4,19.3
2012-02-07 13:54:00,19.1,19.0
2012-02-07 13:55:00,19.1,19.0
2012-02-07 13:56:00,19.1,19.0
2012-02-07 13:57:00,18.6,18.5
2012-02-07 13:58:00,18.6,18.5
2012-02-07 13:59:00,18.5,18.4
2012-02-07 14:00:00,18.5,18.4
2012-02-07 14:01:00,18.8,18.7
2012-02-07 14:02:00,18.6,18.5
2012-02-07 14:03:00,19.0,18.9
2012-02-07 14:04:00,19.0,18.9
2012-02-07 14:05:00,19.3,19.200000000000006
2012-02-07 14:06:00,19.1,19.0
2012-02-07 14:07:00,19.6,19.5
2012-02-07 14:08:00,19.9,19.8
2012-02-07 14:09:00,19.200000000000006,19.1
2012-02-07 14:10:00,19.700000000000006,19.6
2012-02-07 14:11:00,20.1,20.0
2012-02-07 14:12:00,19.9,19.8
2012-02-07 14:13:00,20.5,20.4
2012-02-07 14:14:00,20.700000000000006,20.6
2012-02-07 14:15:00,20.6,20.5
2012-02-07 14:16:00,21.0,20.9
2012-02-07 14:17:00,20.8,20.700000000000006
2012-02-07 14:18:00,20.4,20.3
2012-02-07 14:19:00,20.200000000000006,20.1
2012-02-07 14:20:00,20.4,20.3
2012-02-07 14:21:00,20.0,19.9
2012-02-07 14:22:00,20.200000000000006,20.1
2012-02-07 14:23:00,19.8,19.700000000000006
2012-02-07 14:24:00,19.6,19.5
2012-02-07 14:25:00,19.5,19.4
2012-02-07 14:26:00,19.1,19.0
2012-02-07 14:27:00,19.4,19.3
2012-02-07 14:28:00,19.8,19.700000000000006
2012-02-07 14:29:00,21.0,20.9
2012-02-07 14:30:00,20.200000000000006,20.1
2012-02-07 14:31:00,19.8,19.700000000000006
2012-02-07 14:32:00,19.8,19.700000000000006
2012-02-07 14:33:00,19.9,19.8
2012-02-07 14:34:00,20.0,19.9
2012-02-07 14:35:00,19.9,19.8
2012-02-07 14:36:00,19.6,19.5
2012-02-07 14:37:00,19.3,19.200000000000006
2012-02-07 14:38:00,19.0,18.9
2012-02-07 14:39:00,18.9,18.8
2012-02-07 14:40:00,19.5,19.4
2012-02-07 14:41:00,19.8,19.700000000000006
2012-02-07 14:42:00,19.4,19.3
2012-02-07 14:43:00,19.200000000000006,19.1
2012-02-07 14:44:00,19.6,19.5
2012-02-07 14:45:00,20.0,19.9
2012-02-07 14:46:00,20.6,20.5
2012-02-07 14:47:00,20.8,20.700000000000006
2012-02-07 14:48:00,20.700000000000006,20.6
2012-02-07 14:49:00,21.1,21.0
2012-02-07 14:50:00,21.1,21.0
2012-02-07 14:51:00,20.700000000000006,20.6
2012-02-07 14:52:00,19.6,19.5
2012-02-07 14:53:00,19.5,19.4
2012-02-07 14:54:00,19.4,19.3
2012-02-07 14:55:00,19.9,19.8
2012-02-07 14:56:00,19.3,19.200000000000006
2012-02-07 14:57:00,19.200000000000006,19.1
2012-02-07 14:58:00,19.5,19.4
2012-02-07 14:59:00,19.200000000000006,19.1
2012-02-07 15:00:00,19.200000000000006,19.1
2012-02-07 15:01:00,18.7,18.6
2012-02-07 15:02:00,19.1,19.0
2012-02-07 15:03:00,18.5,18.4
2012-02-07 15:04:00,18.8,18.7
2012-02-07 15:05:00,19.700000000000006,19.6
2012-02-07 15:06:00,19.8,19.700000000000006
2012-02-07 15:07:00,20.0,19.9
2012-02-07 15:08:00,20.3,20.200000000000006
2012-02-07 15:09:00,20.8,20.700000000000006
2012-02-07 15:10:00,20.8,20.700000000000006
2012-02-07 15:11:00,20.200000000000006,20.1
2012-02-07 15:12:00,20.1,20.0
2012-02-07 15:13:00,19.9,19.8
2012-02-07 15:14:00,19.9,19.8
2012-02-07 15:15:00,20.200000000000006,20.1
2012-02-07 15:16:00,20.1,20.0
2012-02-07 15:17:00,20.1,20.0
2012-02-07 15:18:00,21.5,21.4
2012-02-07 15:19:00,21.9,21.8
2012-02-07 15:20:00,22.0,21.9
2012-02-07 15:21:00,21.700000000000006,21.6
2012-02-07 15:22:00,20.6,20.5
2012-02-07 15:23:00,21.0,20.9
2012-02-07 15:24:00,20.700000000000006,20.6
2012-02-07 15:25:00,21.0,20.9
2012-02-07 15:26:00,21.3,21.200000000000006
2012-02-07 15:27:00,20.5,20.4
2012-02-07 15:28:00,21.0,20.9
2012-02-07 15:29:00,20.9,20.8
2012-02-07 15:30:00,20.5,20.4
2012-02-08 09:30:00,20.5,20.4
2012-02-08 09:31:00,19.9,19.8
2012-02-08 09:32:00,20.200000000000006,20.1
2012-02-08 09:33:00,20.200000000000006,20.1
2012-02-08 09:34:00,20.200000000000006,20.1
2012-02-08 09:35:00,20.4,20.3
2012-02-08 09:36:00,20.0,19.9
2012-02-08 09:37:00,20.5,20.4
2012-02-08 09:38:00,21.0,20.9
2012-02-08 09:39:00,21.5,21.4
2012-02-08 09:40:00,21.4,21.3
2012-02-08 09:41:00,21.5,21.4
2012-02-08 09:42:00,21.700000000000006,21.6
2012-02-08 09:43:00,21.3,21.200000000000006
2012-02-08 09:44:00,20.700000000000006,20.6
2012-02-08 09:45:00,20.4,20.3
2012-02-08 09:46:00,20.3,20.200000000000006
2012-02-08 09:47:00,20.1,20.0
2012-02-08 09:48:00,20.3,20.200000000000006
2012-02-08 09:49:00,20.200000000000006,20.1
2012-02-08 09:50:00,20.8,20.700000000000006
2012-02-08 09:51:00,22.0,21.9
2012-02-08 09:52:00,22.0,21.9
2012-02-08 09:53:00,22.4,22.3
2012-02-08 09:54:00,21.5,21.4
2012-02-08 09:55:00,21.700000000000006,21.6
2012-02-08 09:56:00,21.3,21.200000000000006
2012-02-08 09:57:00,20.8,20.700000000000006
2012-02-08 09:58:00,20.8,20.700000000000006
2012-02-08 09:59:00,20.8,20.700000000000006
2012-02-08 10:00:00,20.8,20.700000000000006
2012-02-08 10:01:00,20.5,20.4
2012-02-08 10:02:00,20.6,20.5
2012-02-08 10:03:00,20.0,19.9
2012-02-08 10:04:00,20.3,20.200000000000006
2012-02-08 10:05:00,20.0,19.9
2012-02-08 10:06:00,20.3,20.200000000000006
2012-02-08 10:07:00,20.6,20.5
2012-02-08 10:08:00,20.5,20.4
2012-02-08 10:09:00,20.9,20.8
2012-02-08 10:10:00,21.4,21.3
2012-02-08 10:11:00,21.0,20.9
2012-02-08 10:12:00,20.700000000000006,20.6
2012-02-08 10:13:00,20.5,20.4
2012-02-08 10:14:00,19.5,19.4
2012-02-08 10:15:00,19.9,19.8
2012-02-08 10:16:00,19.5,19.4
2012-02-08 10:17:00,18.9,18.8
2012-02-08 10:18:00,18.9,18.8
2012-02-08 10:19:00,19.5,19.4
2012-02-08 10:20:00,20.0,19.9
2012-02-08 10:21:00,20.1,20.0
2012-02-08 10:22:00,19.8,19.700000000000006
2012-02-08 10:23:00,19.9,19.8
2012-02-08 10:24:00,20.1,20.0
2012-02-08 10:25:00,20.0,19.9
2012-02-08 10:26:00,20.0,19.9
2012-02-08 10:27:00,20.9,20.8
2012-02-08 10:28:00,20.5,20.4
2012-02-08 10:29:00,20.200000000000006,20.1
2012-02-08 10:30:00,20.1,20.0
2012-02-08 10:31:00,20.200000000000006,20.1
2012-02-08 10:32:00,20.6,20.5
2012-02-08 10:33:00,20.9,20.8
2012-02-08 10:34:00,20.4,20.3
2012-02-08 10:35:00,19.6,19.5
2012-02-08 10:36:00,19.6,19.5
2012-02-08 10:37:00,19.9,19.8
2012-02-08 10:38:00,21.0,20.9
2012-02-08 10:39:00,21.1,21.0
2012-02-08 10:40:00,21.4,21.3
2012-02-08 10:41:00,21.0,20.9
2012-02-08 10:42:00,21.0,20.9
2012-02-08 10:43:00,20.9,20.8
2012-02-08 10:44:00,21.200000000000006,21.1
2012-02-08 10:45:00,21.8,21.700000000000006
2012-02-08 10:46:00,22.1,22.0
2012-02-08 10:47:00,21.700000000000006,21.6
2012-02-08 10:48:00,22.3,22.200000000000006
2012-02-08 10:49:00,23.1,23.0
2012-02-08 10:50:00,23.1,23.0
2012-02-08 10:51:00,23.1,23.0
2012-02-08 10:52:00,23.200000000000006,23.1
2012-02-08 10:53:00,23.700000000000006,23.6
2012-02-08 10:54:00,22.9,22.8
2012-02-08 10:55:00,23.1,23.0
2012-02-08 10:56:00,23.8,23.700000000000006
2012-02-08 10:57:00,23.5,23.4
2012-02-08 10:58:00,23.6,23.5
2012-02-08 10:59:00,23.5,23.4
2012-02-08 11:00:00,23.4,23.3
2012-02-08 11:01:00,23.5,23.4
2012-02-08 11:02:00,23.3,23.200000000000006
2012-02-08 11:03:00,23.1,23.0
2012-02-08 11:04:00,23.3,23.200000000000006
2012-02-08 11:05:00,22.9,22.8
2012-02-08 11:06:00,23.4,23.3
2012-02-08 11:07:00,24.0,23.9
2012-02-08 11:08:00,24.9,24.8
2012-02-08 11:09:00,25.1,25.0
2012-02-08 11:10:00,24.700000000000006,24.6
2012-02-08 11:11:00,24.1,24.0
2012-02-08 11:12:00,23.6,23.5
2012-02-08 11:13:00,23.200000000000006,23.1
2012-02-08 11:14:00,24.0,23.9
2012-02-08 11:15:00,24.200000000000006,24.1
2012-02-08 11:16:00,24.200000000000006,24.1
2012-02-08 11:17:00,24.0,23.9
2012-02-08 11:18:00,25.0,24.9
2012-02-08 11:19:00,26.3,26.200000000000006
2012-02-08 11:20:00,26.6,26.5
2012-02-08 11:21:00,26.5,26.4
2012-02-08 11:22:00,26.5,26.4
2012-02-08 11:23:00,26.5,26.4
2012-02-08 11:24:00,26.700000000000006,26.6
2012-02-08 11:25:00,27.5,27.4
2012-02-08 11:26:00,27.1,27.0
2012-02-08 11:27:00,27.3,27.200000000000006
2012-02-08 11:28:00,26.9,26.8
2012-02-08 11:29:00,27.4,27.3
2012-02-08 11:30:00,26.6,26.5
2012-02-08 11:31:00,26.8,26.700000000000006
2012-02-08 11:32:00,27.1,27.0
2012-02-08 11:33:00,26.5,26.4
2012-02-08 11:34:00,26.5,26.4
2012-02-08 11:35:00,26.700000000000006,26.6
2012-02-08 11:36:00,27.1,27.0
2012-02-08 11:37:00,26.8,26.700000000000006
2012-02-08 11:38:00,27.4,27.3
2012-02-08 11:39:00,26.9,26.8
2012-02-08 11:40:00,27.5,27.4
2012-02-08 11:41:00,27.3,27.200000000000006
2012-02-08 11:42:00,26.700000000000006,26.6
2012-02-08 11:43:00,27.3,27.200000000000006
2012-02-08 11:44:00,26.4,26.3
2012-02-08 11:45:00,27.200000000000006,27.1
2012-02-08 11:46:00,27.4,27.3
2012-02-08 11:47:00,26.700000000000006,26.6
2012-02-08 11:48:00,26.3,26.200000000000006
2012-02-08 11:49:00,26.3,26.200000000000006
2012-02-08 11:50:00,26.5,26.4
2012-02-08 11:51:00,26.5,26.4
2012-02-08 11:52:00,26.0,25.9
2012-02-08 11:53:00,27.0,26.9
2012-02-08 11:54:00,25.9,25.8
2012-02-08 11:55:00,27.3,27.200000000000006
2012-02-08 11:56:00,27.1,27.0
2012-02-08 11:57:00,26.9,26.8
2012-02-08 11:58:00,26.5,26.4
2012-02-08 11:59:00,27.3,27.200000000000006
2012-02-08 12:00:00,27.5,27.4
2012-02-08 12:01:00,26.6,26.5
2012-02-08 12:02:00,26.3,26.200000000000006
2012-02-08 12:03:00,25.3,25.200000000000006
2012-02-08 12:04:00,25.700000000000006,25.6
2012-02-08 12:05:00,25.4,25.3
2012-02-08 12:06:00,25.0,24.9
2012-02-08 12:07:00,24.8,24.700000000000006
2012-02-08 12:08:00,24.5,24.4
2012-02-08 12:09:00,24.3,24.200000000000006
2012-02-08 12:10:00,24.5,24.4
2012-02-08 12:11:00,25.4,25.3
2012-02-08 12:12:00,24.3,24.200000000000006
2012-02-08 12:13:00,24.1,24.0
2012-02-08 12:14:00,23.1,23.0
2012-02-08 12:15:00,22.6,22.5
2012-02-08 12:16:00,22.8,22.700000000000006
2012-02-08 12:17:00,22.9,22.8
2012-02-08 12:18:00,23.200000000000006,23.1
2012-02-08 12:19:00,23.3,23.200000000000006
2012-02-08 12:20:00,23.3,23.200000000000006
2012-02-08 12:21:00,23.5,23.4
2012-02-08 12:22:00,22.6,22.5
2012-02-08 12:23:00,23.200000000000006,23.1
2012-02-08 12:24:00,23.5,23.4
2012-02-08 12:25:00,22.9,22.8
2012-02-08 12:26:00,22.8,22.700000000000006
2012-02-08 12:27:00,23.200000000000006,23.1
2012-02-08 12:28:00,23.8,23.700000000000006
2012-02-08 12:29:00,23.1,23.0
2012-02-08 12:30:00,22.5,22.4
2012-02-08 12:31:00,23.0,22.9
2012-02-08 12:32:00,23.1,23.0
2012-02-08 12:33:00,22.700000000000006,22.6
2012-02-08 12:34:00,21.6,21.5
2012-02-08 12:35:00,22.0,21.9
2012-02-08 12:36:00,21.6,21.5
2012-02-08 12:37:00,21.5,21.4
2012-02-08 12:38:00,21.1,21.0
2012-02-08 12:39:00,20.8,20.700000000000006
2012-02-08 12:40:00,20.4,20.3
2012-02-08 12:41:00,20.4,20.3
2012-02-08 12:42:00,20.0,19.9
2012-02-08 12:43:00,20.4,20.3
2012-02-08 12:44:00,20.700000000000006,20.6
2012-02-08 12:45:00,20.4,20.3
2012-02-08 12:46:00,20.5,20.4
2012-02-08 12:47:00,20.700000000000006,20.6
2012-02-08 12:48:00,20.6,20.5
2012-02-08 12:49:00,21.200000000000006,21.1
2012-02-08 12:50:00,20.700000000000006,20.6
2012-02-08 12:51:00,20.4,20.3
2012-02-08 12:52:00,20.4,20.3
2012-02-08 12:53:00,20.3,20.200000000000006
2012-02-08 12:54:00,19.6,19.5
2012-02-08 12:55:00,20.3,20.200000000000006
2012-02-08 12:56:00,20.5,20.4
2012-02-08 12:57:00,20.3,20.200000000000006
2012-02-08 12:58:00,20.5,20.4
2012-02-08 12:59:00,20.6,20.5
2012-02-08 13:00:00,20.8,20.700000000000006
2012-02-08 13:01:00,20.9,20.8
2012-02-08 13:02:00,20.8,20.700000000000006
2012-02-08 13:03:00,20.200000000000006,20.1
2012-02-08 13:04:00,20.200000000000006,20.1
2012-02-08 13:05:00,20.200000000000006,20.1
2012-02-08 13:06:00,20.3,20.200000000000006
2012-02-08 13:07:00,20.0,19.9
2012-02-08 13:08:00,20.5,20.4
2012-02-08 13:09:00,21.200000000000006,21.1
2012-02-08 13:10:00,21.8,21.700000000000006
2012-02-08 13:11:00,22.8,22.700000000000006
2012-02-08 13:12:00,22.5,22.4
2012-02-08 13:13:00,22.700000000000006,22.6
2012-02-08 13:14:00,22.700000000000006,22.6
2012-02-08 13:15:00,22.1,22.0
2012-02-08 13:16:00,21.700000000000006,21.6
2012-02-08 13:17:00,22.6,22.5
2012-02-08 13:18:00,22.5,22.4
2012-02-08 13:19:00,22.8,22.700000000000006
2012-02-08 13:20:00,23.1,23.0
2012-02-08 13:21:00,23.0,22.9
2012-02-08 13:22:00,21.9,21.8
2012-02-08 13:23:00,21.4,21.3
2012-02-08 13:24:00,20.9,20.8
2012-02-08 13:25:00,21.9,21.8
2012-02-08 13:26:00,22.9,22.8
2012-02-08 13:27:00,22.8,22.700000000000006
2012-02-08 13:28:00,23.200000000000006,23.1
2012-02-08 13:29:00,23.200000000000006,23.1
2012-02-08 13:30:00,22.6,22.5
2012-02-08 13:31:00,22.9,22.8
2012-02-08 13:32:00,24.1,24.0
2012-02-08 13:33:00,24.3,24.200000000000006
2012-02-08 13:34:00,24.700000000000006,24.6
2012-02-08 13:35:00,24.700000000000006,24.6
2012-02-08 13:36:00,24.9,24.8
2012-02-08 13:37:00,25.5,25.4
2012-02-08 13:38:00,25.6,25.5
2012-02-08 13:39:00,24.0,23.9
2012-02-08 13:40:00,24.1,24.0
2012-02-08 13:41:00,24.0,23.9
2012-02-08 13:42:00,23.0,22.9
2012-02-08 13:43:00,23.1,23.0
2012-02-08 13:44:00,23.5,23.4
2012-02-08 13:45:00,23.8,23.700000000000006
2012-02-08 13:46:00,23.3,23.200000000000006
2012-02-08 13:47:00,23.3,23.200000000000006
2012-02-08 13:48:00,22.700000000000006,22.6
2012-02-08 13:49:00,21.700000000000006,21.6
2012-02-08 13:50:00,21.8,21.700000000000006
2012-02-08 13:51:00,21.200000000000006,21.1
2012-02-08 13:52:00,21.1,21.0
2012-02-08 13:53:00,21.3,21.200000000000006
2012-02-08 13:54:00,20.700000000000006,20.6
2012-02-08 13:55:00,20.3,20.200000000000006
2012-02-08 13:56:00,20.0,19.9
2012-02-08 13:57:00,20.6,20.5
2012-02-08 13:58:00,20.700000000000006,20.6
2012-02-08 13:59:00,19.5,19.4
