datetime,ask,bid
2012-02-07 11:05:00,524.0,523.0
2012-02-07 11:06:00,513.0,512.0
2012-02-07 11:07:00,507.0,506.0
2012-02-07 11:08:00,510.0,509.0
2012-02-07 11:09:00,503.0,502.0
2012-02-07 11:10:00,505.0,504.0
2012-02-07 11:11:00,505.0,504.0
2012-02-07 11:12:00,488.0,487.0
2012-02-07 11:13:00,494.0,493.0
2012-02-07 11:14:00,498.0,497.0
2012-02-07 11:15:00,518.0,517.0
2012-02-07 11:16:00,511.0,510.0
2012-02-07 11:17:00,512.0,511.0
2012-02-07 11:18:00,508.0,507.0
2012-02-07 11:19:00,519.0,518.0
2012-02-07 11:20:00,525.0,524.0
2012-02-07 11:21:00,521.0,520.0
2012-02-07 11:22:00,526.0,525.0
2012-02-07 11:23:00,543.0,542.0
2012-02-07 11:24:00,569.0,568.0
2012-02-07 11:25:00,579.0,578.0
2012-02-07 11:26:00,582.0,581.0
2012-02-07 11:27:00,544.0,543.0
2012-02-07 11:28:00,542.0,541.0
2012-02-07 11:29:00,528.0,527.0
2012-02-07 11:30:00,526.0,525.0
2012-02-07 11:31:00,536.0,535.0
2012-02-07 11:32:00,522.0,521.0
2012-02-07 11:33:00,511.0,510.0
2012-02-07 11:34:00,506.0,505.0
2012-02-07 11:35:00,500.0,499.0
2012-02-07 11:36:00,513.0,512.0
2012-02-07 11:37:00,528.0,527.0
2012-02-07 11:38:00,526.0,525.0
2012-02-07 11:39:00,526.0,525.0
2012-02-07 11:40:00,531.0,530.0
2012-02-07 11:41:00,550.0,549.0
2012-02-07 11:42:00,545.0,544.0
2012-02-07 11:43:00,534.0,533.0
2012-02-07 11:44:00,543.0,542.0
2012-02-07 11:45:00,522.0,521.0
2012-02-07 11:46:00,505.0,504.0
2012-02-07 11:47:00,510.0,509.0
2012-02-07 11:48:00,497.0,496.0
2012-02-07 11:49:00,502.0,501.0
2012-02-07 11:50:00,491.0,490.0
2012-02-07 11:51:00,485.0,484.0
2012-02-07 11:52:00,502.0,501.0
2012-02-07 11:53:00,506.0,505.0
2012-02-07 11:54:00,489.0,488.0
2012-02-07 11:55:00,497.0,496.0
2012-02-07 11:56:00,507.0,506.0
2012-02-07 11:57:00,506.0,505.0
2012-02-07 11:58:00,502.0,501.0
2012-02-07 11:59:00,486.0,485.0
2012-02-07 12:00:00,492.0,491.0
2012-02-07 12:01:00,504.0,503.0
2012-02-07 12:02:00,513.0,512.0
2012-02-07 12:03:00,500.0,499.0
2012-02-07 12:04:00,492.0,491.0
2012-02-07 12:05:00,503.0,502.0
2012-02-07 12:06:00,515.0,514.0
2012-02-07 12:07:00,511.0,510.0
2012-02-07 12:08:00,518.0,517.0
2012-02-07 12:09:00,523.0,522.0
2012-02-07 12:10:00,516.0,515.0
2012-02-07 12:11:00,487.0,486.0
2012-02-07 12:12:00,479.0,478.0
2012-02-07 12:13:00,475.0,474.0
2012-02-07 12:14:00,480.0,479.0
2012-02-07 12:15:00,473.0,472.0
2012-02-07 12:16:00,470.0,469.0
2012-02-07 12:17:00,482.0,481.0
2012-02-07 12:18:00,487.0,486.0
2012-02-07 12:19:00,495.0,494.0
2012-02-07 12:20:00,504.0,503.0
2012-02-07 12:21:00,498.0,497.0
2012-02-07 12:22:00,489.0,488.0
2012-02-07 12:23:00,491.0,490.0
2012-02-07 12:24:00,480.0,479.0
2012-02-07 12:25:00,481.0,480.0
2012-02-07 12:26:00,470.0,469.0
2012-02-07 12:27:00,472.0,471.0
2012-02-07 12:28:00,487.0,486.0
2012-02-07 12:29:00,492.0,491.0
2012-02-07 12:30:00,507.0,506.0
2012-02-07 12:31:00,488.0,487.0
2012-02-07 12:32:00,497.0,496.0
2012-02-07 12:33:00,507.0,506.0
2012-02-07 12:34:00,527.0,526.0
2012-02-07 12:35:00,526.0,525.0
2012-02-07 12:36:00,536.0,535.0
2012-02-07 12:37:00,527.0,526.0
2012-02-07 12:38:00,529.0,528.0
2012-02-07 12:39:00,519.0,518.0
2012-02-07 12:40:00,503.0,502.0
2012-02-07 12:41:00,511.0,510.0
2012-02-07 12:42:00,504.0,503.0
2012-02-07 12:43:00,512.0,511.0
2012-02-07 12:44:00,501.0,500.0
2012-02-07 12:45:00,498.0,497.0
2012-02-07 12:46:00,500.0,499.0
2012-02-07 12:47:00,503.0,502.0
2012-02-07 12:48:00,507.0,506.0
2012-02-07 12:49:00,497.0,496.0
2012-02-07 12:50:00,493.0,492.0
2012-02-07 12:51:00,499.0,498.0
2012-02-07 12:52:00,494.0,493.0
2012-02-07 12:53:00,489.0,488.0
2012-02-07 12:54:00,488.0,487.0
2012-02-07 12:55:00,487.0,486.0
2012-02-07 12:56:00,481.0,480.0
2012-02-07 12:57:00,487.0,486.0
2012-02-07 12:58:00,490.0,489.0
2012-02-07 12:59:00,501.0,500.0
2012-02-07 13:00:00,487.0,486.0
2012-02-07 13:01:00,489.0,488.0
2012-02-07 13:02:00,492.0,491.0
2012-02-07 13:03:00,511.0,510.0
2012-02-07 13:04:00,520.0,519.0
2012-02-07 13:05:00,539.0,538.0
2012-02-07 13:06:00,547.0,546.0
2012-02-07 13:07:00,550.0,549.0
2012-02-07 13:08:00,564.0,563.0
2012-02-07 13:09:00,585.0,584.0
2012-02-07 13:10:00,590.0,589.0
2012-02-07 13:11:00,610.0,609.0
2012-02-07 13:12:00,602.0,601.0
2012-02-07 13:13:00,589.0,588.0
2012-02-07 13:14:00,584.0,583.0
2012-02-07 13:15:00,572.0,571.0
2012-02-07 13:16:00,571.0,570.0
2012-02-07 13:17:00,562.0,561.0
2012-02-07 13:18:00,554.0,553.0
2012-02-07 13:19:00,553.0,552.0
2012-02-07 13:20:00,542.0,541.0
2012-02-07 13:21:00,552.0,551.0
2012-02-07 13:22:00,565.0,564.0
2012-02-07 13:23:00,557.0,556.0
2012-02-07 13:24:00,558.0,557.0
2012-02-07 13:25:00,558.0,557.0
2012-02-07 13:26:00,558.0,557.0
2012-02-07 13:27:00,549.0,548.0
2012-02-07 13:28:00,541.0,540.0
2012-02-07 13:29:00,524.0,523.0
2012-02-07 13:30:00,532.0,531.0
2012-02-07 13:31:00,523.0,522.0
2012-02-07 13:32:00,519.0,518.0
2012-02-07 13:33:00,522.0,521.0
2012-02-07 13:34:00,525.0,524.0
2012-02-07 13:35:00,520.0,519.0
2012-02-07 13:36:00,515.0,514.0
2012-02-07 13:37:00,504.0,503.0
2012-02-07 13:38:00,486.0,485.0
2012-02-07 13:39:00,498.0,497.0
2012-02-07 13:40:00,488.0,487.0
2012-02-07 13:41:00,493.0,492.0
2012-02-07 13:42:00,473.0,472.0
2012-02-07 13:43:00,472.0,471.0
2012-02-07 13:44:00,474.0,473.0
2012-02-07 13:45:00,479.0,478.0
2012-02-07 13:46:00,485.0,484.0
2012-02-07 13:47:00,482.0,481.0
2012-02-07 13:48:00,487.0,486.0
2012-02-07 13:49:00,486.0,485.0
2012-02-07 13:50:00,479.0,478.0
2012-02-07 13:51:00,469.0,468.0
2012-02-07 13:52:00,460.0,459.0
2012-02-07 13:53:00,466.0,465.0
2012-02-07 13:54:00,467.0,466.0
2012-02-07 13:55:00,485.0,484.0
2012-02-07 13:56:00,489.0,488.0
2012-02-07 13:57:00,486.0,485.0
2012-02-07 13:58:00,488.0,487.0
2012-02-07 13:59:00,485.0,484.0
2012-02-07 14:00:00,492.0,491.0
2012-02-07 14:01:00,458.0,457.0
2012-02-07 14:02:00,463.0,462.0
2012-02-07 14:03:00,468.0,467.0
2012-02-07 14:04:00,474.0,473.0
2012-02-07 14:05:00,468.0,467.0
2012-02-07 14:06:00,463.0,462.0
2012-02-07 14:07:00,467.0,466.0
2012-02-07 14:08:00,467.0,466.0
2012-02-07 14:09:00,477.0,476.0
2012-02-07 14:10:00,489.0,488.0
2012-02-07 14:11:00,484.0,483.0
2012-02-07 14:12:00,492.0,491.0
2012-02-07 14:13:00,479.0,478.0
2012-02-07 14:14:00,473.0,472.0
2012-02-07 14:15:00,470.0,469.0
2012-02-07 14:16:00,480.0,479.0
2012-02-07 14:17:00,476.0,475.0
2012-02-07 14:18:00,478.0,477.0
2012-02-07 14:19:00,457.0,456.0
2012-02-07 14:20:00,447.0,446.0
2012-02-07 14:21:00,450.0,449.0
2012-02-07 14:22:00,461.0,460.0
2012-02-07 14:23:00,455.0,454.0
2012-02-07 14:24:00,458.0,457.0
2012-02-07 14:25:00,455.0,454.0
2012-02-07 14:26:00,457.0,456.0
2012-02-07 14:27:00,455.0,454.0
2012-02-07 14:28:00,466.0,465.0
2012-02-07 14:29:00,481.0,480.0
2012-02-07 14:30:00,488.0,487.0
2012-02-07 14:31:00,473.0,472.0
2012-02-07 14:32:00,466.0,465.0
2012-02-07 14:33:00,462.0,461.0
2012-02-07 14:34:00,464.0,463.0
2012-02-07 14:35:00,471.0,470.0
2012-02-07 14:36:00,455.0,454.0
2012-02-07 14:37:00,456.0,455.0
2012-02-07 14:38:00,448.0,447.0
2012-02-07 14:39:00,439.0,438.0
2012-02-07 14:40:00,453.0,452.0
2012-02-07 14:41:00,454.0,453.0
2012-02-07 14:42:00,456.0,455.0
2012-02-07 14:43:00,476.0,475.0
2012-02-07 14:44:00,474.0,473.0
2012-02-07 14:45:00,459.0,458.0
2012-02-07 14:46:00,454.0,453.0
2012-02-07 14:47:00,460.0,459.0
2012-02-07 14:48:00,472.0,471.0
2012-02-07 14:49:00,456.0,455.0
2012-02-07 14:50:00,467.0,466.0
2012-02-07 14:51:00,462.0,461.0
2012-02-07 14:52:00,447.0,446.0
2012-02-07 14:53:00,441.0,440.0
2012-02-07 14:54:00,441.0,440.0
2012-02-07 14:55:00,435.0,434.0
2012-02-07 14:56:00,443.0,442.0
2012-02-07 14:57:00,438.0,437.0
2012-02-07 14:58:00,435.0,434.0
2012-02-07 14:59:00,431.0,430.0
2012-02-07 15:00:00,434.0,433.0
2012-02-07 15:01:00,437.0,436.0
2012-02-07 15:02:00,437.0,436.0
2012-02-07 15:03:00,439.0,438.0
2012-02-07 15:04:00,432.0,431.0
2012-02-07 15:05:00,425.0,424.0
2012-02-07 15:06:00,431.0,430.0
2012-02-07 15:07:00,436.0,435.0
2012-02-07 15:08:00,422.0,421.0
2012-02-07 15:09:00,411.0,410.0
2012-02-07 15:10:00,409.0,408.0
2012-02-07 15:11:00,406.0,405.0
2012-02-07 15:12:00,417.0,416.0
2012-02-07 15:13:00,419.0,418.0
2012-02-07 15:14:00,422.0,421.0
2012-02-07 15:15:00,420.0,419.0
2012-02-07 15:16:00,429.0,428.0
2012-02-07 15:17:00,436.0,435.0
2012-02-07 15:18:00,441.0,440.0
2012-02-07 15:19:00,449.0,448.0
2012-02-07 15:20:00,469.0,468.0
2012-02-07 15:21:00,456.0,455.0
2012-02-07 15:22:00,453.0,452.0
2012-02-07 15:23:00,448.0,447.0
2012-02-07 15:24:00,444.0,443.0
2012-02-07 15:25:00,437.0,436.0
2012-02-07 15:26:00,436.0,435.0
2012-02-07 15:27:00,446.0,445.0
2012-02-07 15:28:00,433.0,432.0
2012-02-07 15:29:00,424.0,423.0
2012-02-07 15:30:00,425.0,424.0
2012-02-08 09:30:00,431.0,430.0
2012-02-08 09:31:00,428.0,427.0
2012-02-08 09:32:00,435.0,434.0
2012-02-08 09:33:00,434.0,433.0
2012-02-08 09:34:00,436.0,435.0
2012-02-08 09:35:00,436.0,435.0
2012-02-08 09:36:00,436.0,435.0
2012-02-08 09:37:00,410.0,409.0
2012-02-08 09:38:00,415.0,414.0
2012-02-08 09:39:00,435.0,434.0
2012-02-08 09:40:00,445.0,444.0
2012-02-08 09:41:00,445.0,444.0
2012-02-08 09:42:00,453.0,452.0
2012-02-08 09:43:00,448.0,447.0
2012-02-08 09:44:00,449.0,448.0
2012-02-08 09:45:00,458.0,457.0
2012-02-08 09:46:00,452.0,451.0
2012-02-08 09:47:00,436.0,435.0
2012-02-08 09:48:00,448.0,447.0
2012-02-08 09:49:00,449.0,448.0
2012-02-08 09:50:00,455.0,454.0
2012-02-08 09:51:00,458.0,457.0
2012-02-08 09:52:00,468.0,467.0
2012-02-08 09:53:00,449.0,448.0
2012-02-08 09:54:00,443.0,442.0
2012-02-08 09:55:00,437.0,436.0
2012-02-08 09:56:00,421.0,420.0
2012-02-08 09:57:00,433.0,432.0
2012-02-08 09:58:00,440.0,439.0
2012-02-08 09:59:00,450.0,449.0
2012-02-08 10:00:00,441.0,440.0
2012-02-08 10:01:00,431.0,430.0
2012-02-08 10:02:00,412.0,411.0
2012-02-08 10:03:00,419.0,418.0
2012-02-08 10:04:00,421.0,420.0
2012-02-08 10:05:00,421.0,420.0
2012-02-08 10:06:00,415.0,414.0
2012-02-08 10:07:00,411.0,410.0
2012-02-08 10:08:00,419.0,418.0
2012-02-08 10:09:00,415.0,414.0
2012-02-08 10:10:00,413.0,412.0
2012-02-08 10:11:00,404.0,403.0
2012-02-08 10:12:00,399.0,398.0
2012-02-08 10:13:00,409.0,408.0
2012-02-08 10:14:00,410.0,409.0
2012-02-08 10:15:00,420.0,419.0
2012-02-08 10:16:00,421.0,420.0
2012-02-08 10:17:00,418.0,417.0
2012-02-08 10:18:00,415.0,414.0
2012-02-08 10:19:00,403.0,402.0
2012-02-08 10:20:00,391.0,390.0
2012-02-08 10:21:00,397.0,396.0
2012-02-08 10:22:00,395.0,394.0
2012-02-08 10:23:00,400.0,399.0
2012-02-08 10:24:00,405.0,404.0
2012-02-08 10:25:00,399.0,398.0
2012-02-08 10:26:00,402.0,401.0
2012-02-08 10:27:00,408.0,407.0
2012-02-08 10:28:00,403.0,402.0
2012-02-08 10:29:00,418.0,417.0
2012-02-08 10:30:00,407.0,406.0
2012-02-08 10:31:00,423.0,422.0
2012-02-08 10:32:00,426.0,425.0
2012-02-08 10:33:00,428.0,427.0
2012-02-08 10:34:00,432.0,431.0
2012-02-08 10:35:00,437.0,436.0
2012-02-08 10:36:00,448.0,447.0
2012-02-08 10:37:00,439.0,438.0
2012-02-08 10:38:00,451.0,450.0
2012-02-08 10:39:00,424.0,423.0
2012-02-08 10:40:00,422.0,421.0
2012-02-08 10:41:00,417.0,416.0
2012-02-08 10:42:00,437.0,436.0
2012-02-08 10:43:00,439.0,438.0
2012-02-08 10:44:00,452.0,451.0
2012-02-08 10:45:00,446.0,445.0
2012-02-08 10:46:00,438.0,437.0
2012-02-08 10:47:00,452.0,451.0
2012-02-08 10:48:00,451.0,450.0
2012-02-08 10:49:00,446.0,445.0
2012-02-08 10:50:00,448.0,447.0
2012-02-08 10:51:00,445.0,444.0
2012-02-08 10:52:00,446.0,445.0
2012-02-08 10:53:00,440.0,439.0
2012-02-08 10:54:00,437.0,436.0
2012-02-08 10:55:00,442.0,441.0
2012-02-08 10:56:00,443.0,442.0
2012-02-08 10:57:00,448.0,447.0
2012-02-08 10:58:00,450.0,449.0
2012-02-08 10:59:00,439.0,438.0
2012-02-08 11:00:00,432.0,431.0
2012-02-08 11:01:00,423.0,422.0
2012-02-08 11:02:00,404.0,403.0
2012-02-08 11:03:00,385.0,384.0
2012-02-08 11:04:00,377.0,376.0
2012-02-08 11:05:00,377.0,376.0
2012-02-08 11:06:00,381.0,380.0
2012-02-08 11:07:00,391.0,390.0
2012-02-08 11:08:00,387.0,386.0
2012-02-08 11:09:00,390.0,389.0
2012-02-08 11:10:00,395.0,394.0
2012-02-08 11:11:00,380.0,379.0
2012-02-08 11:12:00,380.0,379.0
2012-02-08 11:13:00,395.0,394.0
2012-02-08 11:14:00,389.0,388.0
2012-02-08 11:15:00,398.0,397.0
2012-02-08 11:16:00,397.0,396.0
2012-02-08 11:17:00,398.0,397.0
2012-02-08 11:18:00,403.0,402.0
2012-02-08 11:19:00,408.0,407.0
2012-02-08 11:20:00,420.0,419.0
2012-02-08 11:21:00,408.0,407.0
2012-02-08 11:22:00,420.0,419.0
2012-02-08 11:23:00,419.0,418.0
2012-02-08 11:24:00,420.0,419.0
2012-02-08 11:25:00,426.0,425.0
2012-02-08 11:26:00,432.0,431.0
2012-02-08 11:27:00,441.0,440.0
2012-02-08 11:28:00,433.0,432.0
2012-02-08 11:29:00,438.0,437.0
2012-02-08 11:30:00,422.0,421.0
2012-02-08 11:31:00,403.0,402.0
2012-02-08 11:32:00,413.0,412.0
2012-02-08 11:33:00,410.0,409.0
2012-02-08 11:34:00,407.0,406.0
2012-02-08 11:35:00,403.0,402.0
2012-02-08 11:36:00,400.0,399.0
2012-02-08 11:37:00,408.0,407.0
2012-02-08 11:38:00,407.0,406.0
2012-02-08 11:39:00,406.0,405.0
2012-02-08 11:40:00,399.0,398.0
2012-02-08 11:41:00,395.0,394.0
2012-02-08 11:42:00,392.0,391.0
2012-02-08 11:43:00,403.0,402.0
2012-02-08 11:44:00,398.0,397.0
2012-02-08 11:45:00,390.0,389.0
2012-02-08 11:46:00,390.0,389.0
2012-02-08 11:47:00,405.0,404.0
2012-02-08 11:48:00,396.0,395.0
2012-02-08 11:49:00,409.0,408.0
2012-02-08 11:50:00,410.0,409.0
2012-02-08 11:51:00,404.0,403.0
2012-02-08 11:52:00,400.0,399.0
2012-02-08 11:53:00,403.0,402.0
2012-02-08 11:54:00,397.0,396.0
2012-02-08 11:55:00,388.0,387.0
2012-02-08 11:56:00,390.0,389.0
2012-02-08 11:57:00,384.0,383.0
2012-02-08 11:58:00,379.0,378.0
2012-02-08 11:59:00,366.0,365.0
2012-02-08 12:00:00,378.0,377.0
2012-02-08 12:01:00,371.0,370.0
2012-02-08 12:02:00,376.0,375.0
2012-02-08 12:03:00,380.0,379.0
2012-02-08 12:04:00,382.0,381.0
2012-02-08 12:05:00,376.0,375.0
2012-02-08 12:06:00,382.0,381.0
2012-02-08 12:07:00,377.0,376.0
2012-02-08 12:08:00,379.0,378.0
2012-02-08 12:09:00,378.0,377.0
2012-02-08 12:10:00,381.0,380.0
2012-02-08 12:11:00,390.0,389.0
2012-02-08 12:12:00,402.0,401.0
2012-02-08 12:13:00,396.0,395.0
2012-02-08 12:14:00,389.0,388.0
2012-02-08 12:15:00,398.0,397.0
2012-02-08 12:16:00,402.0,401.0
2012-02-08 12:17:00,396.0,395.0
2012-02-08 12:18:00,402.0,401.0
2012-02-08 12:19:00,400.0,399.0
2012-02-08 12:20:00,413.0,412.0
2012-02-08 12:21:00,409.0,408.0
2012-02-08 12:22:00,433.0,432.0
2012-02-08 12:23:00,420.0,419.0
2012-02-08 12:24:00,439.0,438.0
2012-02-08 12:25:00,437.0,436.0
2012-02-08 12:26:00,448.0,447.0
2012-02-08 12:27:00,446.0,445.0
2012-02-08 12:28:00,435.0,434.0
2012-02-08 12:29:00,430.0,429.0
2012-02-08 12:30:00,424.0,423.0
2012-02-08 12:31:00,425.0,424.0
2012-02-08 12:32:00,419.0,418.0
2012-02-08 12:33:00,418.0,417.0
2012-02-08 12:34:00,405.0,404.0
2012-02-08 12:35:00,413.0,412.0
2012-02-08 12:36:00,408.0,407.0
2012-02-08 12:37:00,404.0,403.0
2012-02-08 12:38:00,410.0,409.0
2012-02-08 12:39:00,403.0,402.0
2012-02-08 12:40:00,414.0,413.0
2012-02-08 12:41:00,415.0,414.0
2012-02-08 12:42:00,410.0,409.0
2012-02-08 12:43:00,414.0,413.0
2012-02-08 12:44:00,414.0,413.0
2012-02-08 12:45:00,419.0,418.0
2012-02-08 12:46:00,418.0,417.0
2012-02-08 12:47:00,412.0,411.0
2012-02-08 12:48:00,405.0,404.0
2012-02-08 12:49:00,412.0,411.0
2012-02-08 12:50:00,425.0,424.0
2012-02-08 12:51:00,427.0,426.0
2012-02-08 12:52:00,419.0,418.0
2012-02-08 12:53:00,418.0,417.0
2012-02-08 12:54:00,427.0,426.0
2012-02-08 12:55:00,427.0,426.0
2012-02-08 12:56:00,427.0,426.0
2012-02-08 12:57:00,406.0,405.0
2012-02-08 12:58:00,433.0,432.0
2012-02-08 12:59:00,432.0,431.0
2012-02-08 13:00:00,436.0,435.0
2012-02-08 13:01:00,441.0,440.0
2012-02-08 13:02:00,432.0,431.0
2012-02-08 13:03:00,428.0,427.0
2012-02-08 13:04:00,426.0,425.0
2012-02-08 13:05:00,424.0,423.0
2012-02-08 13:06:00,414.0,413.0
2012-02-08 13:07:00,409.0,408.0
2012-02-08 13:08:00,408.0,407.0
2012-02-08 13:09:00,407.0,406.0
2012-02-08 13:10:00,417.0,416.0
2012-02-08 13:11:00,425.0,424.0
2012-02-08 13:12:00,431.0,430.0
2012-02-08 13:13:00,419.0,418.0
2012-02-08 13:14:00,410.0,409.0
2012-02-08 13:15:00,395.0,394.0
2012-02-08 13:16:00,393.0,392.0
2012-02-08 13:17:00,393.0,392.0
2012-02-08 13:18:00,394.0,393.0
2012-02-08 13:19:00,387.0,386.0
2012-02-08 13:20:00,400.0,399.0
2012-02-08 13:21:00,396.0,395.0
2012-02-08 13:22:00,402.0,401.0
2012-02-08 13:23:00,403.0,402.0
2012-02-08 13:24:00,409.0,408.0
2012-02-08 13:25:00,407.0,406.0
2012-02-08 13:26:00,406.0,405.0
2012-02-08 13:27:00,403.0,402.0
2012-02-08 13:28:00,387.0,386.0
2012-02-08 13:29:00,382.0,381.0
2012-02-08 13:30:00,370.0,369.0
2012-02-08 13:31:00,368.0,367.0
2012-02-08 13:32:00,377.0,376.0
2012-02-08 13:33:00,370.0,369.0
2012-02-08 13:34:00,378.0,377.0
2012-02-08 13:35:00,382.0,381.0
2012-02-08 13:36:00,392.0,391.0
2012-02-08 13:37:00,396.0,395.0
2012-02-08 13:38:00,403.0,402.0
2012-02-08 13:39:00,395.0,394.0
2012-02-08 13:40:00,392.0,391.0
2012-02-08 13:41:00,408.0,407.0
2012-02-08 13:42:00,417.0,416.0
2012-02-08 13:43:00,423.0,422.0
2012-02-08 13:44:00,412.0,411.0
2012-02-08 13:45:00,413.0,412.0
2012-02-08 13:46:00,417.0,416.0
2012-02-08 13:47:00,409.0,408.0
2012-02-08 13:48:00,405.0,404.0
2012-02-08 13:49:00,398.0,397.0
2012-02-08 13:50:00,400.0,399.0
2012-02-08 13:51:00,399.0,398.0
2012-02-08 13:52:00,400.0,399.0
2012-02-08 13:53:00,398.0,397.0
2012-02-08 13:54:00,389.0,388.0
2012-02-08 13:55:00,397.0,396.0
2012-02-08 13:56:00,391.0,390.0
2012-02-08 13:57:00,381.0,380.0
2012-02-08 13:58:00,383.0,382.0
2012-02-08 13:59:00,379.0,378.0
2012-02-08 14:00:00,385.0,384.0
2012-02-08 14:01:00,385.0,384.0
2012-02-08 14:02:00,387.0,386.0
2012-02-08 14:03:00,388.0,387.0
2012-02-08 14:04:00,375.0,374.0
2012-02-08 14:05:00,374.0,373.0
2012-02-08 14:06:00,371.0,370.0
2012-02-08 14:07:00,375.0,374.0
2012-02-08 14:08:00,381.0,380.0
2012-02-08 14:09:00,378.0,377.0
2012-02-08 14:10:00,391.0,390.0
2012-02-08 14:11:00,400.0,399.0
2012-02-08 14:12:00,399.0,398.0
2012-02-08 14:13:00,395.0,394.0
2012-02-08 14:14:00,398.0,397.0
2012-02-08 14:15:00,396.0,395.0
2012-02-08 14:16:00,387.0,386.0
2012-02-08 14:17:00,409.0,408.0
2012-02-08 14:18:00,409.0,408.0
2012-02-08 14:19:00,398.0,397.0
2012-02-08 14:20:00,393.0,392.0
2012-02-08 14:21:00,401.0,400.0
2012-02-08 14:22:00,395.0,394.0
2012-02-08 14:23:00,392.0,391.0
2012-02-08 14:24:00,404.0,403.0
2012-02-08 14:25:00,402.0,401.0
2012-02-08 14:26:00,405.0,404.0
2012-02-08 14:27:00,405.0,404.0
2012-02-08 14:28:00,404.0,403.0
2012-02-08 14:29:00,403.0,402.0
2012-02-08 14:30:00,404.0,403.0
2012-02-08 14:31:00,408.0,407.0
2012-02-08 14:32:00,406.0,405.0
2012-02-08 14:33:00,405.0,404.0
